open_time_ms,close
1789692008000,2440.23000000
1789692009000,2439.83000000
1789692010000,2439.83000000
1789692011000,2439.82000000
1789692012000,2439.80000000
1789692013000,2439.72000000
1789692014000,2439.66000000
1789692015000,2439.60000000
1789692016000,2439.61000000
1789692017000,2439.61000000
1789692018000,2439.54000000
1789692019000,2439.54000000
1789692020000,2439.54000000
1789692021000,2439.54000000
1789692022000,2439.54000000
1789692023000,2439.55000000
1789692024000,2439.55000000
1789692025000,2439.55000000
1789692026000,2439.55000000
1789692027000,2439.55000000
1789692028000,2439.55000000
1789692029000,2439.54000000
1789692030000,2439.54000000
1789692031000,2439.54000000
1789692032000,2439.54000000
1789692033000,2439.55000000
1789692034000,2439.55000000
1789692035000,2439.55000000
1789692036000,2439.55000000
1789692037000,2439.55000000
1789692038000,2439.55000000
1789692039000,2439.55000000
1789692040000,2439.55000000
1789692041000,2439.55000000
1789692042000,2439.54000000
1789692043000,2439.54000000
1789692044000,2439.54000000
1789692045000,2439.54000000
1789692046000,2439.54000000
1789692047000,2439.55000000
1789692048000,2439.55000000
1789692049000,2439.54000000
1789692050000,2439.54000000
1789692051000,2439.55000000
1789692052000,2439.54000000
1789692053000,2439.55000000
1789692054000,2439.55000000
1789692055000,2439.55000000
1789692056000,2439.55000000
1789692057000,2439.55000000
1789692058000,2439.55000000
1789692059000,2439.55000000
1789692060000,2439.54000000
1789692061000,2439.54000000
1789692062000,2439.55000000
1789692063000,2439.55000000
1789692064000,2439.55000000
1789692065000,2439.55000000
1789692066000,2439.55000000
1789692067000,2439.55000000
1789692068000,2439.55000000
1789692069000,2439.55000000
1789692070000,2439.81000000
1789692071000,2439.81000000
1789692072000,2439.81000000
1789692073000,2439.81000000
1789692074000,2439.81000000
1789692075000,2439.81000000
1789692076000,2439.80000000
1789692077000,2439.80000000
1789692078000,2439.81000000
1789692079000,2439.81000000
1789692080000,2439.81000000
1789692081000,2439.81000000
1789692082000,2439.81000000
1789692083000,2439.80000000
1789692084000,2439.80000000
1789692085000,2439.80000000
1789692086000,2439.80000000
1789692087000,2439.80000000
1789692088000,2439.81000000
1789692089000,2439.81000000
1789692090000,2439.80000000
1789692091000,2439.80000000
1789692092000,2439.80000000
1789692093000,2440.20000000
1789692094000,2440.20000000
1789692095000,2440.20000000
1789692096000,2440.20000000
1789692097000,2440.20000000
1789692098000,2440.20000000
1789692099000,2440.24000000
1789692100000,2440.24000000
1789692101000,2440.24000000
1789692102000,2440.24000000
1789692103000,2440.24000000
1789692104000,2440.23000000
1789692105000,2440.23000000
1789692106000,2440.23000000
1789692107000,2440.23000000
1789692108000,2440.70000000
1789692109000,2440.70000000
1789692110000,2440.70000000
1789692111000,2440.70000000
1789692112000,2440.70000000
1789692113000,2440.70000000
1789692114000,2440.71000000
1789692115000,2440.70000000
1789692116000,2440.70000000
1789692117000,2440.70000000
1789692118000,2440.70000000
1789692119000,2440.70000000
1789692120000,2440.70000000
1789692121000,2440.70000000
1789692122000,2440.70000000
1789692123000,2440.71000000
1789692124000,2440.71000000
1789692125000,2440.71000000
1789692126000,2440.71000000
1789692127000,2440.70000000
1789692128000,2440.50000000
1789692129000,2440.50000000
1789692130000,2440.51000000
1789692131000,2440.51000000
1789692132000,2440.50000000
1789692133000,2440.50000000
