open_time_ms,close
1789701284000,103.54000000
1789701285000,103.55000000
1789701286000,103.56000000
1789701287000,103.58000000
1789701288000,103.58000000
1789701289000,103.58000000
1789701290000,103.58000000
1789701291000,103.58000000
1789701292000,103.66000000
1789701293000,103.69000000
1789701294000,103.69000000
1789701295000,103.70000000
1789701296000,103.72000000
1789701297000,103.72000000
1789701298000,103.71000000
1789701299000,103.71000000
1789701300000,103.72000000
1789701301000,103.73000000
1789701302000,103.68000000
1789701303000,103.72000000
1789701304000,103.72000000
1789701305000,103.74000000
1789701306000,103.74000000
1789701307000,103.74000000
1789701308000,103.73000000
1789701309000,103.71000000
1789701310000,103.73000000
1789701311000,103.73000000
1789701312000,103.71000000
1789701313000,103.67000000
1789701314000,103.67000000
1789701315000,103.65000000
1789701316000,103.67000000
1789701317000,103.67000000
1789701318000,103.67000000
1789701319000,103.68000000
1789701320000,103.67000000
1789701321000,103.67000000
1789701322000,103.68000000
1789701323000,103.66000000
1789701324000,103.65000000
1789701325000,103.63000000
1789701326000,103.62000000
1789701327000,103.61000000
1789701328000,103.61000000
1789701329000,103.60000000
1789701330000,103.59000000
1789701331000,103.60000000
1789701332000,103.61000000
1789701333000,103.61000000
1789701334000,103.62000000
1789701335000,103.61000000
1789701336000,103.61000000
1789701337000,103.60000000
1789701338000,103.63000000
1789701339000,103.62000000
1789701340000,103.61000000
1789701341000,103.66000000
1789701342000,103.66000000
1789701343000,103.65000000
1789701344000,103.64000000
1789701345000,103.64000000
1789701346000,103.65000000
1789701347000,103.66000000
1789701348000,103.66000000
1789701349000,103.66000000
1789701350000,103.66000000
1789701351000,103.66000000
1789701352000,103.66000000
1789701353000,103.66000000
1789701354000,103.66000000
1789701355000,103.68000000
1789701356000,103.69000000
1789701357000,103.68000000
1789701358000,103.69000000
1789701359000,103.68000000
1789701360000,103.69000000
1789701361000,103.72000000
1789701362000,103.73000000
1789701363000,103.72000000
1789701364000,103.71000000
1789701365000,103.71000000
1789701366000,103.73000000
1789701367000,103.74000000
1789701368000,103.74000000
1789701369000,103.74000000
1789701370000,103.77000000
1789701371000,103.78000000
1789701372000,103.81000000
1789701373000,103.81000000
1789701374000,103.82000000
1789701375000,103.82000000
1789701376000,103.82000000
1789701377000,103.83000000
1789701378000,103.96000000
1789701379000,103.96000000
1789701380000,103.96000000
1789701381000,103.99000000
1789701382000,103.98000000
1789701383000,103.96000000
1789701384000,103.97000000
1789701385000,103.98000000
1789701386000,103.96000000
1789701387000,103.94000000
1789701388000,103.94000000
1789701389000,103.95000000
1789701390000,103.95000000
1789701391000,103.98000000
1789701392000,103.98000000
1789701393000,104.00000000
1789701394000,104.00000000
1789701395000,104.00000000
1789701396000,104.01000000
1789701397000,104.01000000
1789701398000,104.01000000
1789701399000,104.01000000
1789701400000,104.01000000
1789701401000,104.01000000
1789701402000,103.99000000
1789701403000,103.96000000
1789701404000,103.97000000
1789701405000,103.96000000
1789701406000,103.97000000
1789701407000,103.96000000
1789701408000,103.97000000
1789701409000,103.97000000
1789701410000,103.97000000
1789701411000,103.98000000
1789701412000,103.98000000
1789701413000,103.97000000
1789701414000,103.97000000
1789701415000,103.97000000
1789701416000,103.96000000
1789701417000,103.98000000
1789701418000,103.99000000
