sweep,ts_utc,symbol,buy,sell,network,status,skew_sec,best_ask_buy,best_bid_sell,naive_spread_bps,opt_volume,opt_turnover,vwap_buy,vwap_sell,slippage_buy_bps,slippage_sell_bps,gross,fee_buy,fee_sell,withdrawal,net,net_bps,complete,feasible,transfer_time_sec,latency_buy_ms,latency_sell_ms,rel_volume,rel_turnover,rel_gross,rel_fee_buy,rel_fee_sell,rel_withdrawal,rel_net,rel_net_bps
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,bybit,binance,BTC,ok,0.2118,80214.2,80202.83,-1.4175,0.00027,21.6578,80214.2,80202.83,0.0,0.0,-0.00307,0.021658,0.021655,2.807099,-2.853482,-1317.5286,1,1,600.0,245.8,302.6,0.49782,39937.5527,-10.979828,39.937553,39.926573,2.807099,-93.651052,-23.4494
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,bybit,okx,BTC,ok,0.2118,80214.2,80216.4,0.2743,0.00027,21.6578,80214.2,80216.4,0.0,0.0,0.000594,0.021658,0.021658,2.807574,-2.850296,-1316.0579,1,1,,245.8,335.3,0.490406,39342.7255,-12.981752,39.342726,39.329744,2.806942,-94.461163,-24.0098
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,bybit,kraken,BTC,ok,0.2118,80214.2,80165.2,-6.1086,0.00027,21.6578,80214.2,80165.2,0.0,0.0,-0.01323,0.021658,0.173157,2.805782,-3.013827,-1391.5642,1,1,1800.0,245.8,121.4,0.293,23505.237,-17.138673,23.505237,187.904786,2.805746,-231.354442,-98.4268
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,okx,binance,BTC,ok,0.2118,80216.5,80202.83,-1.7041,0.0001,8.0217,80216.5,80202.83,0.0,0.0,-0.001367,0.008022,0.00802,1.203042,-1.220451,-1521.4468,1,1,600.0,335.3,302.6,0.61743,49528.078,-8.444675,49.528078,49.519633,1.203042,-108.695429,-21.9462
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,okx,bybit,BTC,ok,0.2118,80216.5,80214.1,-0.2992,9.5e-05,7.6206,80216.5,80214.1,0.0,0.0,-0.000228,0.007621,0.00762,1.203212,-1.21868,-1599.199,1,1,600.0,335.3,245.8,0.536099,43003.9854,-1.286638,43.003985,43.002699,1.203212,-88.496533,-20.5787
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,okx,kraken,BTC,ok,0.2118,80216.5,80165.2,-6.3952,9.5e-05,7.6206,80216.5,80165.2,0.0,0.0,-0.004874,0.007621,0.060926,1.202478,-1.275898,-1674.2816,1,1,1800.0,335.3,121.4,0.293,23503.4345,-15.3362,23.503435,187.904786,1.202462,-227.946883,-96.9845
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,kraken,binance,BTC,ok,0.2118,80166.1,80202.83,4.5817,0.00022,17.6365,80166.1,80202.83,0.0,0.0,0.008081,0.141092,0.017645,1.203042,-1.353699,-767.5534,1,1,600.0,121.4,302.6,0.253,20287.0295,4.28649,162.296236,20.291316,1.203042,-179.504104,-88.4822
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,kraken,bybit,BTC,ok,0.2118,80166.1,80214.1,5.9876,0.000218,17.4762,80166.1,80214.1,0.0,0.0,0.010464,0.13981,0.017487,1.203212,-1.350044,-772.5038,1,1,600.0,121.4,245.8,0.253,20287.0295,7.1378,162.296236,20.294167,1.203212,-176.655815,-87.0782
3,2026-09-18T14:03:39.880+00:00,BTC/USDT,kraken,okx,BTC,ok,0.2118,80166.1,80216.4,6.2745,0.000218,17.4762,80166.1,80216.4,0.0,0.0,0.010965,0.13981,0.017487,1.203246,-1.349577,-772.2369,1,1,,121.4,335.3,0.128,10263.2295,2.3815,82.105836,10.265611,1.203001,-91.192948,-88.854
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,binance,bybit,ARBITRUM,ok,0.4322,2559.36,2559.33,-0.1172,0.002,5.1187,2559.36,2559.33,0.0,0.0,-6e-05,0.005119,0.005119,0.051187,-0.061484,-120.1159,1,1,30.0,527.3,270.9,3.0195,7727.9875,-0.090585,7.727988,7.727897,0.051187,-15.597656,-20.1833
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,binance,okx,ARBITRUM,ok,0.4322,2559.36,2559.49,0.5079,0.002,5.1187,2559.36,2559.49,0.0,0.0,0.00026,0.005119,0.005119,0.05119,-0.061168,-119.4976,1,1,,527.3,392.0,8.3138,21278.0072,1.080794,21.278007,21.279088,0.05119,-41.527491,-19.5166
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,binance,kraken,ARBITRUM,ok,0.4322,2559.36,2559.27,-0.3517,0.002,5.1187,2559.36,2559.27,0.0,0.0,-0.00018,0.005119,0.040948,0.051185,-0.097432,-190.3453,1,1,,527.3,88.6,1.956,5006.1082,-0.17604,5.006108,40.047457,0.051185,-45.280791,-90.4511
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,bybit,binance,ARBITRUM,ok,0.4322,2559.34,2559.35,0.0391,0.002,5.1187,2559.34,2559.35,0.0,0.0,2e-05,0.005119,0.005119,0.102374,-0.112591,-219.9617,1,1,30.0,270.9,527.3,0.7963,2038.297,-0.286641,2.038297,2.03801,0.102374,-4.465323,-21.9071
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,bybit,okx,ARBITRUM,ok,0.4322,2559.34,2559.49,0.5861,0.00196,5.0163,2559.34,2559.49,0.0,0.0,0.000294,0.005016,0.005017,0.10238,-0.112119,-223.5081,1,1,,270.9,392.0,0.79624,2038.1435,-0.175137,2.038143,2.037968,0.10238,-4.353629,-21.3608
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,bybit,kraken,ARBITRUM,ok,0.4322,2559.34,2559.27,-0.2735,0.00196,5.0163,2559.34,2559.27,0.0,0.0,-0.000137,0.005016,0.040129,0.102371,-0.147654,-294.3474,1,1,,270.9,88.6,0.79624,2038.1435,-0.35031,2.038143,16.302345,0.102371,-18.793169,-92.2073
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.4322,2559.5,2559.35,-0.5861,0.002,5.119,2559.5,2559.35,0.0,0.0,-0.0003,0.005119,0.005119,0.005631,-0.016168,-31.5848,1,1,30.0,392.0,527.3,4.9652,12708.4294,-0.74478,12.708429,12.707685,0.005631,-26.166525,-20.5899
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.4322,2559.5,2559.33,-0.6642,0.00196,5.0166,2559.5,2559.33,0.0,0.0,-0.000333,0.005017,0.005016,0.005631,-0.015997,-31.8873,1,1,30.0,392.0,270.9,3.01955,7728.5382,-0.513324,7.728538,7.728025,0.005631,-15.975517,-20.6708
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.4322,2559.5,2559.27,-0.8986,0.0011,2.8155,2559.5,2559.27,0.0,0.0,-0.000253,0.002815,0.022522,0.00563,-0.03122,-110.8896,1,1,,392.0,88.6,1.956,5006.382,-0.44988,5.006382,40.047457,0.00563,-45.509349,-90.9027
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.4322,2559.82,2559.35,-1.8361,0.0021,5.3756,2559.8204761904763,2559.35,0.0019,0.0,-0.000988,0.043005,0.005375,0.358309,-0.407677,-758.3802,1,1,72.0,88.6,527.3,7.21,18457.367,-4.45351,147.658936,18.452913,0.358309,-170.923669,-92.6046
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.4322,2559.82,2559.33,-1.9142,0.0021,5.3756,2559.8204761904763,2559.33,0.0019,0.0,-0.00103,0.043005,0.005375,0.358306,-0.407716,-758.4531,1,1,72.0,88.6,270.9,3.01955,7729.9407,-1.915822,61.839526,7.728025,0.358306,-71.841679,-92.9395
3,2026-09-18T14:03:39.880+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.4322,2559.82,2559.49,-1.2892,0.001,2.5598,2559.82,2559.49,0.0,0.0,-0.00033,0.020479,0.002559,0.358329,-0.381697,-1491.1074,1,1,,88.6,392.0,7.21,18457.367,-3.44411,147.658936,18.453923,0.358329,-169.915298,-92.0583
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,binance,bybit,SOL,ok,0.4715,108.7,108.71,0.92,0.047,5.1089,108.7,108.70999999999998,0.0,0.0,0.00047,0.005109,0.005109,0.10871,-0.118458,-231.8665,1,1,63.63999999999999,303.3,257.0,125.643,13658.6452,0.00528,13.658645,13.658651,0.10871,-27.420726,-20.0757
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,binance,okx,SOL,ok,0.4715,108.7,108.69,-0.92,0.046,5.0002,108.70000000000002,108.69,0.0,0.0,-0.00046,0.005,0.005,0.10869,-0.11915,-238.2903,1,1,,303.3,577.2,94.577,10281.4604,-1.88626,10.28146,10.279574,0.10869,-22.555985,-21.9385
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,binance,kraken,SOL,ok,0.4715,108.7,108.69,-0.92,0.06,6.522,108.7,108.69,0.0,0.0,-0.0006,0.006522,0.052171,0.10869,-0.167983,-257.5639,1,1,,303.3,103.9,125.643,13658.6452,-2.50758,13.658645,109.249101,0.10869,-125.524017,-91.9008
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,bybit,binance,SOL,ok,0.4715,108.72,108.69,-2.7594,0.048,5.2186,108.72,108.69000000000001,0.0,-0.0,-0.00144,0.005219,0.005217,0.10869,-0.120566,-231.0325,1,1,0.3182,257.0,303.3,11.558,1256.5858,-0.34674,1.256586,1.256239,0.10869,-2.968255,-23.6216
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,bybit,okx,SOL,ok,0.4715,108.72,108.69,-2.7594,0.046,5.0011,108.72000000000001,108.69,0.0,0.0,-0.00138,0.005001,0.005,0.10869,-0.120071,-240.0879,1,1,,257.0,577.2,11.558,1256.5858,-0.34674,1.256586,1.256239,0.10869,-2.968255,-23.6216
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,bybit,kraken,SOL,ok,0.4715,108.72,108.69,-2.7594,0.06,6.5232,108.72,108.69,0.0,0.0,-0.0018,0.006523,0.052171,0.10869,-0.169184,-259.358,1,1,,257.0,103.9,11.558,1256.5858,-0.34674,1.256586,10.049912,0.10869,-11.761928,-93.6023
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,okx,binance,SOL,ok,0.4715,108.7,108.69,-0.92,0.047,5.1089,108.7,108.69000000000001,0.0,-0.0,-0.00047,0.005109,0.005108,0.027173,-0.03786,-74.1056,1,1,0.3182,577.2,303.3,75.206,8174.8922,-0.75206,8.174892,8.17414,0.027172,-17.128265,-20.9523
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,okx,bybit,SOL,ok,0.4715,108.7,108.71,0.92,0.0463,5.0328,108.7,108.70999999999998,0.0,0.0,0.000463,0.005033,0.005033,0.027177,-0.036781,-73.0816,1,1,63.63999999999999,577.2,257.0,75.2063,8174.9248,0.752063,8.174925,8.175677,0.027178,-15.625716,-19.1142
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,okx,kraken,SOL,ok,0.4715,108.7,108.69,-0.92,0.06,6.522,108.7,108.69,0.0,0.0,-0.0006,0.006522,0.052171,0.027172,-0.086466,-132.5754,1,1,,577.2,103.9,75.206389,8174.9345,-0.752064,8.174934,65.393459,0.027172,-74.34763,-90.9458
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,kraken,binance,SOL,ok,0.4715,108.71,108.69,-1.8398,0.06,6.5226,108.71,108.69,0.0,0.0,-0.0012,0.052181,0.006521,0.54345,-0.603352,-925.0179,1,1,0.3182,103.9,303.3,73.647,8006.1654,-1.47294,64.049323,8.004692,0.54345,-74.070405,-92.5167
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,kraken,bybit,SOL,ok,0.4715,108.71,108.71,0.0,0.06,6.5226,108.71,108.71,0.0,0.0,0.0,0.052181,0.006523,0.54355,-0.602253,-923.3333,1,1,63.63999999999999,103.9,257.0,73.647,8006.1654,0.0,64.049323,8.006165,0.54355,-72.599038,-90.6789
3,2026-09-18T14:03:39.880+00:00,SOL/USDT,kraken,okx,SOL,ok,0.4715,108.71,108.69,-1.8398,0.06,6.5226,108.71,108.69,0.0,0.0,-0.0012,0.052181,0.006521,0.54345,-0.603352,-925.0179,1,1,,103.9,577.2,73.647,8006.1654,-1.47294,64.049323,8.004692,0.54345,-74.070405,-92.5167
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,binance,bybit,BTC,ok,0.2558,80228.13,80242.6,1.8036,0.0001,8.0228,80228.13,80242.60000000002,0.0,-0.0,0.001447,0.008023,0.008024,1.604852,-1.619452,-2018.5589,1,1,600.0,298.9,248.2,0.27074,21720.9639,3.866979,21.720964,21.724831,1.604848,-41.183664,-18.9603
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,binance,okx,BTC,ok,0.2558,80228.13,80235.4,0.9062,0.0001,8.0228,80228.13,80235.40000000001,0.0,-0.0,0.000727,0.008023,0.008024,1.604708,-1.620027,-2019.276,1,1,,298.9,382.6,0.3868,31032.2407,-0.615178,31.032241,31.031626,1.604531,-64.283575,-20.7151
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,binance,kraken,BTC,ok,0.2558,80228.13,80230.4,0.2829,0.0001,8.0228,80228.13,80230.4,0.0,0.0,0.000227,0.008023,0.064184,1.604608,-1.676588,-2089.7759,1,1,1800.0,298.9,124.5,0.283,22704.5608,-0.70419,22.704561,181.630853,1.604513,-206.644116,-91.0144
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,bybit,binance,BTC,ok,0.2558,80242.7,80228.12,-1.817,0.00027,21.6655,80242.7,80228.12,0.0,0.0,-0.003937,0.021666,0.021662,2.807984,-2.855248,-1317.8759,1,1,600.0,248.2,298.9,0.5331,42777.3834,-7.772619,42.777383,42.769611,2.807984,-96.127598,-22.4716
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,bybit,okx,BTC,ok,0.2558,80242.7,80235.4,-0.9097,0.00027,21.6655,80242.7,80235.4,0.0,0.0,-0.001971,0.021666,0.021664,2.808239,-2.853539,-1317.0872,1,1,,248.2,382.6,0.533096,42777.0624,-9.308851,42.777062,42.767754,2.807883,-97.661551,-22.8304
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,bybit,kraken,BTC,ok,0.2558,80242.7,80230.4,-1.5328,0.00027,21.6655,80242.7,80230.4,0.0,0.0,-0.003321,0.021666,0.173298,2.808064,-3.006348,-1387.6182,1,1,1800.0,248.2,124.5,0.292,23430.8684,-5.066,23.430868,187.406419,2.807887,-218.711175,-93.3432
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,okx,binance,BTC,ok,0.2558,80235.5,80228.12,-0.9198,0.0001,8.0236,80235.5,80228.12,0.0,0.0,-0.000738,0.008024,0.008023,1.203422,-1.220206,-1520.7809,1,1,600.0,382.6,298.9,0.66146,53073.678,-5.985724,53.073678,53.067692,1.203422,-113.330517,-21.3534
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,okx,bybit,BTC,ok,0.2558,80235.5,80242.6,0.8849,9.5e-05,7.6224,80235.5,80242.6,0.0,0.0,0.000675,0.007622,0.007623,1.203639,-1.21821,-1598.2031,1,1,600.0,382.6,248.2,0.270736,21722.6383,1.871626,21.722638,21.72451,1.203636,-42.779159,-19.6934
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,okx,kraken,BTC,ok,0.2558,80235.5,80230.4,-0.6356,9.5e-05,7.6224,80235.5,80230.4,0.0,0.0,-0.000485,0.007622,0.060975,1.203456,-1.272538,-1669.4775,1,1,1800.0,382.6,124.5,0.158,12677.209,-0.9524,12.677209,101.410053,1.203442,-116.243104,-91.6946
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,kraken,binance,BTC,ok,0.2558,80241.5,80228.12,-1.6675,0.00022,17.6531,80241.5,80228.12,0.0,0.0,-0.002944,0.141225,0.01765,1.203422,-1.365241,-773.3703,1,1,600.0,124.5,298.9,0.241,19339.6671,-4.69018,154.717337,19.334977,1.203422,-179.945916,-93.045
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,kraken,bybit,BTC,ok,0.2558,80241.5,80242.6,0.1371,0.000218,17.4926,80241.5,80242.6,0.0,0.0,0.00024,0.139941,0.017493,1.203639,-1.360833,-777.9459,1,1,600.0,124.5,248.2,0.241,19339.6671,-1.2005,154.717337,19.338467,1.203639,-176.459942,-91.2425
4,2026-09-18T14:03:44.884+00:00,BTC/USDT,kraken,okx,BTC,ok,0.2558,80241.5,80235.4,-0.7602,0.000218,17.4926,80241.5,80235.4,0.0,0.0,-0.00133,0.139941,0.017491,1.203531,-1.362293,-778.7805,1,1,,124.5,382.6,0.16918996,13576.8674,-2.802304,108.614939,13.574065,1.203446,-126.194754,-92.9484
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,binance,bybit,ARBITRUM,ok,0.1842,2560.52,2560.42,-0.3905,0.002,5.121,2560.52,2560.42,0.0,0.0,-0.0002,0.005121,0.005121,0.051208,-0.06165,-120.3862,1,1,30.0,307.5,254.5,3.1421,8045.4099,-0.31421,8.04541,8.045096,0.051208,-16.455924,-20.4538
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,binance,okx,ARBITRUM,ok,0.1842,2560.52,2560.51,-0.0391,0.002,5.121,2560.52,2560.51,0.0,0.0,-2e-05,0.005121,0.005121,0.05121,-0.061472,-120.0386,1,1,,307.5,333.0,1.085,2778.1642,-0.01085,2.778164,2.778153,0.05121,-5.618378,-20.2233
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,binance,kraken,ARBITRUM,ok,0.1842,2560.52,2560.29,-0.8983,0.002,5.121,2560.52,2560.29,0.0,0.0,-0.00046,0.005121,0.040965,0.051206,-0.097751,-190.8821,1,1,,307.5,146.4,3.389,8677.6023,-0.86672,8.677602,69.413884,0.051205,-79.009412,-91.0498
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,bybit,binance,ARBITRUM,ok,0.1842,2560.43,2560.51,0.3124,0.002,5.1209,2560.43,2560.51,0.0,0.0,0.00016,0.005121,0.005121,0.10242,-0.112502,-219.6941,1,1,30.0,254.5,307.5,2.593,6639.195,0.207407,6.639195,6.639402,0.10242,-13.173611,-19.8422
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,bybit,okx,ARBITRUM,ok,0.1842,2560.43,2560.51,0.3124,0.00196,5.0184,2560.43,2560.51,0.0,0.0,0.000157,0.005018,0.005019,0.10242,-0.112301,-223.7759,1,1,,254.5,333.0,1.08502,2778.1178,0.086802,2.778118,2.778205,0.10242,-5.571941,-20.0565
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,bybit,kraken,ARBITRUM,ok,0.1842,2560.43,2560.29,-0.5468,0.00196,5.0184,2560.43,2560.29,0.0,0.0,-0.000274,0.005018,0.040145,0.102412,-0.14785,-294.6129,1,1,,254.5,146.4,2.59293,6639.0158,-0.426407,6.639016,53.108715,0.102411,-60.276549,-90.7914
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,okx,binance,ARBITRUM,ok,0.1842,2560.52,2560.51,-0.0391,0.002,5.121,2560.52,2560.51,0.0,0.0,-2e-05,0.005121,0.005121,0.005633,-0.015895,-31.039,1,1,30.0,333.0,307.5,3.1339,8024.4136,-0.031339,8.024414,8.024382,0.005633,-16.085768,-20.046
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,okx,bybit,ARBITRUM,ok,0.1842,2560.52,2560.42,-0.3905,0.00196,5.0186,2560.52,2560.42,0.0,0.0,-0.000196,0.005019,0.005018,0.005633,-0.015866,-31.6142,1,1,30.0,333.0,254.5,3.14212,8045.4611,-0.314212,8.045461,8.045147,0.005633,-16.410453,-20.3972
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,okx,kraken,ARBITRUM,ok,0.1842,2560.52,2560.29,-0.8983,0.0011,2.8166,2560.52,2560.29,0.0,0.0,-0.000253,0.002817,0.022531,0.005633,-0.031233,-110.8893,1,1,,333.0,146.4,1.434,3671.7857,-0.35842,3.671786,29.371418,0.005633,-33.407256,-90.9837
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,kraken,binance,ERC20,ok,0.1842,2560.3,2560.51,0.8202,0.0021,5.3766,2560.3,2560.51,0.0,0.0,0.000441,0.043013,0.005377,0.358471,-0.406421,-755.902,1,1,72.0,146.4,307.5,2.351,6019.9697,-0.21065,48.159757,6.019759,0.358471,-54.748638,-90.945
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,kraken,bybit,ERC20,ok,0.1842,2560.3,2560.42,0.4687,0.0021,5.3766,2560.3,2560.42,0.0,0.0,0.000252,0.043013,0.005377,0.358459,-0.406597,-756.2297,1,1,72.0,146.4,254.5,2.351,6019.9697,-0.42224,48.159757,6.019547,0.358459,-54.960004,-91.2961
4,2026-09-18T14:03:44.884+00:00,ETH/USDT,kraken,okx,ERC20,ok,0.1842,2560.3,2560.51,0.8202,0.001,2.5603,2560.3,2560.51,0.0,0.0,0.00021,0.020482,0.002561,0.358471,-0.381304,-1489.2954,1,1,,146.4,333.0,2.351,6019.9697,-0.451185,48.159757,6.019518,0.358457,-54.988918,-91.3442
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,binance,bybit,SOL,ok,0.2547,108.74,108.75,0.9196,0.047,5.1108,108.74,108.75,0.0,0.0,0.00047,0.005111,0.005111,0.10875,-0.118502,-231.8668,1,1,63.63999999999999,298.0,236.0,34.695,3772.7343,0.02185,3.772734,3.772756,0.108741,-7.632381,-20.2304
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,binance,okx,SOL,ok,0.2547,108.74,108.72,-1.8392,0.046,5.002,108.74000000000001,108.72000000000001,0.0,-0.0,-0.00092,0.005002,0.005001,0.10872,-0.119643,-239.1887,1,1,,298.0,343.0,93.263,10141.4186,-1.86526,10.141419,10.139553,0.10872,-22.254952,-21.9446
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,binance,kraken,SOL,ok,0.2547,108.74,108.69,-4.5981,0.06,6.5244,108.74,108.69,0.0,0.0,-0.003,0.006524,0.052171,0.10869,-0.170386,-261.1514,1,1,,298.0,86.2,169.292,18408.8121,-8.4646,18.408812,147.20278,0.10869,-174.184882,-94.6204
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,bybit,binance,SOL,ok,0.2547,108.76,108.73,-2.7584,0.047,5.1117,108.76,108.73,0.0,0.0,-0.00141,0.005112,0.00511,0.10873,-0.120362,-235.4629,1,1,0.3182,236.0,298.0,38.159,4150.1728,-1.14477,4.150173,4.149028,0.10873,-9.552701,-23.0176
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,bybit,okx,SOL,ok,0.2547,108.76,108.72,-3.6778,0.046,5.003,108.76,108.72000000000001,0.0,-0.0,-0.00184,0.005003,0.005001,0.10872,-0.120564,-240.9855,1,1,,236.0,343.0,38.1592,4150.1946,-1.526368,4.150195,4.148668,0.10872,-9.933951,-23.9361
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,bybit,kraken,SOL,ok,0.2547,108.76,108.69,-6.4362,0.06,6.5256,108.76,108.69,0.0,0.0,-0.0042,0.006526,0.052171,0.10869,-0.171587,-262.9441,1,1,,236.0,86.2,38.1592,4150.1946,-2.671144,4.150195,33.180188,0.10869,-40.110216,-96.6466
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,okx,binance,SOL,ok,0.2547,108.73,108.73,0.0,0.047,5.1103,108.73,108.73,0.0,0.0,0.0,0.00511,0.00511,0.027183,-0.037403,-73.1915,1,1,0.3182,343.0,298.0,109.347,11889.2993,0.0,11.889299,11.889299,0.027183,-23.805781,-20.0229
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,okx,bybit,SOL,ok,0.2547,108.73,108.75,1.8394,0.0463,5.0342,108.73,108.75,0.0,0.0,0.000926,0.005034,0.005035,0.027187,-0.036331,-72.168,1,1,63.63999999999999,343.0,236.0,34.6956,3772.4526,0.368806,3.772453,3.772821,0.027185,-7.203653,-19.0954
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,okx,kraken,SOL,ok,0.2547,108.73,108.69,-3.6788,0.06,6.5238,108.73,108.69,0.0,0.0,-0.0024,0.006524,0.052171,0.027172,-0.088268,-135.3007,1,1,,343.0,86.2,118.455018,12879.6141,-4.738201,12.879614,102.999007,0.027172,-120.643995,-93.6705
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,kraken,binance,SOL,ok,0.2547,108.72,108.73,0.9198,0.06,6.5232,108.72,108.73,0.0,0.0,0.0006,0.052186,0.006524,0.54365,-0.601759,-922.4911,1,1,0.3182,86.2,298.0,73.641,8006.2495,0.73641,64.049996,8.006986,0.54365,-71.864222,-89.7602
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,kraken,bybit,SOL,ok,0.2547,108.72,108.75,2.7594,0.06,6.5232,108.72,108.75,0.0,0.0,0.0018,0.052186,0.006525,0.54375,-0.600661,-920.8067,1,1,63.63999999999999,86.2,236.0,73.641,8006.2495,1.105216,64.049996,8.007355,0.543675,-71.49581,-89.3
4,2026-09-18T14:03:44.884+00:00,SOL/USDT,kraken,okx,SOL,ok,0.2547,108.72,108.72,0.0,0.06,6.5232,108.72,108.72,0.0,0.0,0.0,0.052186,0.006523,0.5436,-0.602309,-923.3333,1,1,,86.2,343.0,73.641,8006.2495,0.0,64.049996,8.00625,0.5436,-72.599846,-90.679
5,2026-09-18T14:03:49.889+00:00,BTC/USDT,binance,bybit,BTC,ok,0.2904,80240.04,80247.9,0.9796,0.0001,8.024,80240.04,80247.9,0.0,0.0,0.000786,0.008024,0.008025,1.604958,-1.620221,-2019.2173,1,1,600.0,293.2,254.6,0.27626,22167.1135,2.168478,22.167113,22.169282,1.604958,-43.772875,-19.7468
5,2026-09-18T14:03:49.889+00:00,BTC/USDT,binance,okx,BTC,ok,0.2904,80240.04,80249.9,1.2288,0.0001,8.024,80240.04,80249.89999999998,0.0,0.0,0.000986,0.008024,0.008025,1.604998,-1.620061,-2019.0182,1,1,,293.2,405.6,0.42591,34175.0356,4.199342,34.175036,34.179235,1.604998,-65.759927,-19.2421
5,2026-09-18T14:03:49.889+00:00,BTC/USDT,binance,kraken,BTC,ok,0.2904,80240.04,80235.9,-0.516,0.0001,8.024,80240.04,80235.9,0.0,0.0,-0.000414,0.008024,0.064189,1.604718,-1.677345,-2090.4086,1,1,1800.0,293.2,112.7,0.156,12517.4462,-0.64894,12.517446,100.134378,1.604718,-114.905482,-91.7963
5,2026-09-18T14:03:49.889+00:00,BTC/USDT,bybit,binance,BTC,ok,0.2904,80248.0,80240.03,-0.9932,0.00027,21.667,80248.0,80240.03,0.0,0.0,-0.002152,0.021667,0.021665,2.808401,-2.853885,-1317.1597,1,1,600.0,254.6,293.2,0.4081,32749.9593,-4.003085,32.749959,32.745956,2.808401,-72.307401,-22.0786
5,2026-09-18T14:03:49.889+00:00,BTC/USDT,bybit,okx,BTC,ok,0.2904,80248.0,80249.9,0.2368,0.00027,21.667,80248.0,80249.9,0.0,0.0,0.000513,0.021667,0.021667,2.808746,-2.851568,-1316.0905,1,1,,254.6,405.6,0.408102,32750.1198,0.02485,32.75012,32.750145,2.808746,-68.284161,-20.85
5,2026-09-18T14:03:49.889+00:00,BTC/USDT,bybit,kraken,BTC,ok,0.2904,80248.0,80235.9,-1.5078,0.00027,21.667,80248.0,80235.9,0.0,0.0,-0.003267,0.021667,0.17331,2.808256,-3.0065,-1387.5966,1,1,1800.0,254.6,112.7,0.29,23272.1052,-5.196279,23.272105,186.135271,2.808075,-217.411731,-93.4216
